zone_id,lat,lon,n_mineralized_obs,n_barren_obs,label_class,conflict,label,label_source
r11_c06,21.765,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c07,21.765,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c08,21.765,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c09,21.765,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c10,21.765,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c11,21.765,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c12,21.765,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c13,21.765,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c14,21.765,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c15,21.765,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c16,21.765,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c17,21.765,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c18,21.765,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c19,21.765,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c20,21.765,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c21,21.765,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c22,21.765,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r11_c23,21.765,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r11_c24,21.765,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r11_c25,21.765,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r11_c26,21.765,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r11_c27,21.765,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r11_c28,21.765,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r11_c29,21.765,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r12_c00,21.775,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r12_c01,21.775,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r12_c02,21.775,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r12_c03,21.775,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r12_c04,21.775,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL
r12_c05,21.775,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c06,21.775,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c07,21.775,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c08,21.775,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c09,21.775,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c10,21.775,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c11,21.775,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c12,21.775,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c13,21.775,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c14,21.775,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c15,21.775,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c16,21.775,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c17,21.775,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c18,21.775,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c19,21.775,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c20,21.775,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c21,21.775,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c22,21.775,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r12_c23,21.775,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r12_c24,21.775,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r12_c25,21.775,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r12_c26,21.775,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r12_c27,21.775,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r12_c28,21.775,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r12_c29,21.775,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r13_c00,21.785,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r13_c01,21.785,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r13_c02,21.785,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r13_c03,21.785,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r13_c04,21.785,80.095,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c05,21.785,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c06,21.785,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c07,21.785,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c08,21.785,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c09,21.785,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c10,21.785,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c11,21.785,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c12,21.785,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c13,21.785,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c14,21.785,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c15,21.785,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c16,21.785,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c17,21.785,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c18,21.785,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c19,21.785,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c20,21.785,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c21,21.785,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c22,21.785,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c23,21.785,80.285,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r13_c24,21.785,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r13_c25,21.785,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r13_c26,21.785,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r13_c27,21.785,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r13_c28,21.785,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r13_c29,21.785,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r14_c00,21.795,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r14_c01,21.795,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r14_c02,21.795,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r14_c03,21.795,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r14_c04,21.795,80.095,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c05,21.795,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c06,21.795,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c07,21.795,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c08,21.795,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c09,21.795,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c10,21.795,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c11,21.795,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c12,21.795,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c13,21.795,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c14,21.795,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c15,21.795,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c16,21.795,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c17,21.795,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c18,21.795,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c19,21.795,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c20,21.795,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c21,21.795,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c22,21.795,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c23,21.795,80.285,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r14_c24,21.795,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r14_c25,21.795,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r14_c26,21.795,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r14_c27,21.795,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r14_c28,21.795,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r14_c29,21.795,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r15_c00,21.805,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r15_c01,21.805,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r15_c02,21.805,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r15_c03,21.805,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r15_c04,21.805,80.095,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c05,21.805,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c06,21.805,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c07,21.805,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c08,21.805,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c09,21.805,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c10,21.805,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c11,21.805,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c12,21.805,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c13,21.805,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c14,21.805,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c15,21.805,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c16,21.805,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c17,21.805,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c18,21.805,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c19,21.805,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c20,21.805,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c21,21.805,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c22,21.805,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c23,21.805,80.285,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r15_c24,21.805,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r15_c25,21.805,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r15_c26,21.805,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r15_c27,21.805,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r15_c28,21.805,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r15_c29,21.805,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r16_c00,21.815,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r16_c01,21.815,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r16_c02,21.815,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r16_c03,21.815,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r16_c04,21.815,80.095,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c05,21.815,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c06,21.815,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c07,21.815,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c08,21.815,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c09,21.815,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c10,21.815,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c11,21.815,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c12,21.815,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c13,21.815,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c14,21.815,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c15,21.815,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c16,21.815,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c17,21.815,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c18,21.815,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c19,21.815,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c20,21.815,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c21,21.815,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c22,21.815,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c23,21.815,80.285,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r16_c24,21.815,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r16_c25,21.815,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r16_c26,21.815,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r16_c27,21.815,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r16_c28,21.815,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r16_c29,21.815,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r17_c00,21.825,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r17_c01,21.825,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r17_c02,21.825,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r17_c03,21.825,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r17_c04,21.825,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL
r17_c05,21.825,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c06,21.825,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c07,21.825,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c08,21.825,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c09,21.825,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c10,21.825,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c11,21.825,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c12,21.825,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c13,21.825,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c14,21.825,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c15,21.825,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c16,21.825,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c17,21.825,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c18,21.825,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c19,21.825,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c20,21.825,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c21,21.825,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c22,21.825,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r17_c23,21.825,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r17_c24,21.825,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r17_c25,21.825,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r17_c26,21.825,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r17_c27,21.825,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r17_c28,21.825,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r17_c29,21.825,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r18_c00,21.835,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r18_c01,21.835,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r18_c02,21.835,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r18_c03,21.835,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r18_c04,21.835,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL
r18_c05,21.835,80.105,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c06,21.835,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c07,21.835,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c08,21.835,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c09,21.835,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c10,21.835,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c11,21.835,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c12,21.835,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c13,21.835,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c14,21.835,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c15,21.835,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c16,21.835,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c17,21.835,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c18,21.835,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c19,21.835,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c20,21.835,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c21,21.835,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c22,21.835,80.275,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r18_c23,21.835,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r18_c24,21.835,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r18_c25,21.835,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r18_c26,21.835,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r18_c27,21.835,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r18_c28,21.835,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r18_c29,21.835,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r19_c00,21.845,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r19_c01,21.845,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r19_c02,21.845,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r19_c03,21.845,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r19_c04,21.845,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL
r19_c05,21.845,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL
r19_c06,21.845,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c07,21.845,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c08,21.845,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c09,21.845,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c10,21.845,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c11,21.845,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c12,21.845,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c13,21.845,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c14,21.845,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c15,21.845,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c16,21.845,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c17,21.845,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c18,21.845,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c19,21.845,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c20,21.845,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c21,21.845,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r19_c22,21.845,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL
r19_c23,21.845,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r19_c24,21.845,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r19_c25,21.845,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r19_c26,21.845,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r19_c27,21.845,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r19_c28,21.845,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r19_c29,21.845,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r20_c00,21.855,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r20_c01,21.855,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r20_c02,21.855,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r20_c03,21.855,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r20_c04,21.855,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL
r20_c05,21.855,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL
r20_c06,21.855,80.115,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c07,21.855,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c08,21.855,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c09,21.855,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c10,21.855,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c11,21.855,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c12,21.855,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c13,21.855,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c14,21.855,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c15,21.855,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c16,21.855,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c17,21.855,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c18,21.855,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c19,21.855,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c20,21.855,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c21,21.855,80.265,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r20_c22,21.855,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL
r20_c23,21.855,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r20_c24,21.855,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r20_c25,21.855,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r20_c26,21.855,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r20_c27,21.855,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r20_c28,21.855,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r20_c29,21.855,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c00,21.865,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c01,21.865,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c02,21.865,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c03,21.865,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c04,21.865,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c05,21.865,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c06,21.865,80.115,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c07,21.865,80.125,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r21_c08,21.865,80.135,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r21_c09,21.865,80.145,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r21_c10,21.865,80.155,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r21_c11,21.865,80.165,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r21_c12,21.865,80.175,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r21_c13,21.865,80.185,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r21_c14,21.865,80.195,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r21_c15,21.865,80.205,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r21_c16,21.865,80.215,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r21_c17,21.865,80.225,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r21_c18,21.865,80.235,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r21_c19,21.865,80.245,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r21_c20,21.865,80.255,1,0,mineralized,False,1.0,REAL_GEOLOGICAL
r21_c21,21.865,80.265,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c22,21.865,80.275,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c23,21.865,80.285,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c24,21.865,80.295,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c25,21.865,80.305,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c26,21.865,80.315,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c27,21.865,80.325,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c28,21.865,80.335,0,1,barren,False,0.0,REAL_GEOLOGICAL
r21_c29,21.865,80.345,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c00,21.875,80.055,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c01,21.875,80.065,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c02,21.875,80.075,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c03,21.875,80.085,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c04,21.875,80.095,0,1,barren,False,0.0,REAL_GEOLOGICAL
r22_c05,21.875,80.105,0,1,barren,False,0.0,REAL_GEOLOGICAL
